Order ID,Assigned Plant,Origin Port,Assigned Carrier,Manufacturing Day,Total Cost ($)
1447168274,PLANT03,PORT04,V444_0,Day 7,768.13
1447168285,PLANT03,PORT04,V444_0,Day 7,777.45
1447168421,PLANT03,PORT04,V444_0,Day 7,794.53
1447168423,PLANT10,PORT02,V444_5,Day 2,261.5
1447168472,PLANT02,PORT03,V444_8,Day 2,258.74
1447168473,PLANT02,PORT03,V444_8,Day 2,269.72
1447168475,PLANT02,PORT03,V444_8,Day 2,304.1
1447168476,PLANT02,PORT03,V444_8,Day 2,255.4
1447168780,PLANT12,PORT04,V444_0,Day 2,1128.51
1447168793,PLANT03,PORT04,V444_0,Day 7,5918.29
1447168804,PLANT03,PORT04,V444_4,Day 7,863.22
1447168857,PLANT03,PORT04,V444_0,Day 7,961.57
1447168871,PLANT03,PORT04,V444_0,Day 7,1479.7
1447168910,PLANT03,PORT04,V444_0,Day 7,1284.6
1447168914,PLANT03,PORT04,V444_0,Day 7,3318.37
1447168915,PLANT03,PORT04,V444_0,Day 7,3325.1
1447168916,PLANT03,PORT04,V444_0,Day 7,850.42
1447168922,PLANT03,PORT04,V444_4,Day 7,757.57
1447168926,PLANT03,PORT04,V444_0,Day 7,2840.72
1447168927,PLANT03,PORT04,V444_0,Day 7,2049.98
1447168942,PLANT03,PORT04,V444_0,Day 7,1560.94
1447168943,PLANT03,PORT04,V444_0,Day 7,856.63
1447168944,PLANT03,PORT04,V444_0,Day 7,1267.52
1447168948,PLANT03,PORT04,V444_0,Day 7,1179.95
1447168949,PLANT03,PORT04,V444_0,Day 7,1049.02
1447168957,PLANT03,PORT04,V444_0,Day 7,11112.33
1447168978,PLANT03,PORT04,V444_0,Day 7,1380.85
1447168979,PLANT03,PORT04,V444_0,Day 7,1330.14
1447169011,PLANT03,PORT04,V444_0,Day 7,890.26
1447169055,PLANT02,PORT03,V444_8,Day 2,278.8
1447169056,PLANT02,PORT03,V444_8,Day 2,402.95
1447169058,PLANT03,PORT04,V444_0,Day 7,861.17
1447169064,PLANT03,PORT04,V444_0,Day 7,818.33
1447169065,PLANT03,PORT04,V444_0,Day 7,825.06
1447169080,PLANT03,PORT04,V444_1,Day 7,757.21
1447169081,PLANT04,PORT05,V444_5,Day 1,582.8
1447169083,PLANT04,PORT05,V444_4,Day 1,230.59
1447169084,PLANT03,PORT04,V444_0,Day 7,879.28
1447169085,PLANT03,PORT04,V444_0,Day 7,854.96
1447169090,PLANT03,PORT04,V444_1,Day 7,747.42
1447169124,PLANT03,PORT04,V444_4,Day 7,742.16
1447169125,PLANT03,PORT04,V444_0,Day 7,822.36
1447169126,PLANT02,PORT03,V444_8,Day 2,291.21
1447169191,PLANT02,PORT03,V444_8,Day 2,347.56
1447169195,PLANT02,PORT03,V444_8,Day 2,316.52
1447169211,PLANT02,PORT03,V444_8,Day 2,262.56
1447169613,PLANT03,PORT04,V444_0,Day 7,852.49
1447169614,PLANT03,PORT04,V444_0,Day 7,991.69
1447169797,PLANT03,PORT04,V444_0,Day 7,1067.77
1447170173,PLANT03,PORT04,V444_0,Day 7,948.22
1447170174,PLANT03,PORT04,V444_0,Day 7,980.31
1447170381,PLANT07,PORT02,V444_5,Day 1,282.83
1447170383,PLANT07,PORT02,V444_5,Day 1,295.09
1447170386,PLANT07,PORT02,V444_5,Day 1,260.55
1447170498,PLANT03,PORT04,V444_0,Day 7,3384.35
1447170507,PLANT03,PORT04,V444_0,Day 7,952.88
1447170621,PLANT03,PORT04,V444_0,Day 7,931.15
1447170686,PLANT02,PORT03,V444_8,Day 2,291.21
1447170689,PLANT03,PORT04,V444_0,Day 7,828.68
1447170691,PLANT03,PORT04,V444_0,Day 7,791.42
1447170692,PLANT03,PORT04,V444_0,Day 7,1068.28
1447170693,PLANT03,PORT04,V444_0,Day 7,775.38
1447170694,PLANT03,PORT04,V444_0,Day 7,805.91
1447170696,PLANT03,PORT04,V444_0,Day 7,771.24
1447170697,PLANT03,PORT04,V444_0,Day 7,772.79
1447170773,PLANT12,PORT04,V444_1,Day 2,321.09
1447170779,PLANT12,PORT04,V444_0,Day 2,297.09
1447170783,PLANT03,PORT04,V444_0,Day 7,795.45
1447170784,PLANT16,PORT09,V444_8,Day 1,1532.0
1447170785,PLANT16,PORT09,V444_0,Day 1,2534.14
1447170786,PLANT16,PORT09,V444_0,Day 1,3966.31
1447170787,PLANT03,PORT04,V444_0,Day 7,853.93
1447170788,PLANT03,PORT04,V444_0,Day 7,814.6
1447170789,PLANT16,PORT09,V444_8,Day 1,5705.65
1447170793,PLANT16,PORT09,V444_0,Day 1,7539.05
1447170800,PLANT03,PORT04,V444_0,Day 7,729.84
1447170809,PLANT03,PORT04,V444_0,Day 7,942.01
1447170832,PLANT03,PORT04,V444_0,Day 7,917.58
1447170833,PLANT03,PORT04,V444_0,Day 7,2266.18
1447170834,PLANT03,PORT04,V444_4,Day 7,867.22
1447170835,PLANT03,PORT04,V444_4,Day 7,987.9
1447170836,PLANT03,PORT04,V444_1,Day 7,760.31
1447170837,PLANT03,PORT04,V444_0,Day 7,1098.7
1447170838,PLANT03,PORT04,V444_0,Day 7,738.64
1447170839,PLANT03,PORT04,V444_0,Day 7,755.2
1447170840,PLANT03,PORT04,V444_0,Day 7,737.6
1447170841,PLANT03,PORT04,V444_0,Day 7,757.78
1447170842,PLANT03,PORT04,V444_0,Day 7,736.05
1447170963,PLANT16,PORT09,V444_0,Day 1,599.08
1447170982,PLANT03,PORT04,V444_0,Day 7,2839.69
1447171024,PLANT12,PORT04,V444_0,Day 2,347.35
1447171025,PLANT12,PORT04,V444_0,Day 2,327.24
1447171026,PLANT12,PORT04,V444_0,Day 2,361.26
1447171061,PLANT02,PORT03,V444_8,Day 2,271.16
1447171062,PLANT02,PORT03,V444_8,Day 2,1003.43
1447171063,PLANT02,PORT03,V444_8,Day 2,312.7
1447171064,PLANT02,PORT03,V444_8,Day 2,631.67
1447171065,PLANT02,PORT03,V444_8,Day 2,1022.08
1447171066,PLANT03,PORT04,V444_0,Day 7,768.65
1447171067,PLANT03,PORT04,V444_0,Day 7,750.54
1447171110,PLANT03,PORT04,V444_0,Day 7,1244.75
1447171116,PLANT03,PORT04,V444_0,Day 7,3827.08
1447171204,PLANT03,PORT04,V444_0,Day 7,779.0
1447171205,PLANT03,PORT04,V444_0,Day 7,730.87
1447171206,PLANT03,PORT04,V444_0,Day 7,774.34
1447171207,PLANT03,PORT04,V444_0,Day 7,726.22
1447171208,PLANT03,PORT04,V444_0,Day 7,727.25
1447171209,PLANT03,PORT04,V444_0,Day 7,772.79
1447171210,PLANT03,PORT04,V444_0,Day 7,765.03
1447171211,PLANT03,PORT04,V444_0,Day 7,1031.34
1447171213,PLANT03,PORT04,V444_0,Day 7,1273.1
1447171216,PLANT03,PORT04,V444_0,Day 7,817.3
1447171577,PLANT03,PORT04,V444_0,Day 7,765.55
1447171722,PLANT09,PORT04,V444_0,Day 2,10458.91
1447171723,PLANT09,PORT04,V444_0,Day 2,7887.37
1447171730,PLANT03,PORT04,V444_0,Day 7,740.71
1447171731,PLANT03,PORT04,V444_0,Day 7,853.0
1447171880,PLANT03,PORT04,V444_0,Day 7,11108.82
1447172040,PLANT03,PORT04,V444_8,Day 7,2305.68
1447172058,PLANT13,PORT04,V444_0,Day 1,1106.5
1447172060,PLANT03,PORT04,V444_8,Day 7,5405.5
1447172087,PLANT03,PORT04,V444_8,Day 7,10074.39
1447172089,PLANT03,PORT04,V444_8,Day 7,10085.26
1447172140,PLANT13,PORT04,V444_0,Day 1,171.88
1447172178,PLANT03,PORT04,V444_0,Day 7,6359.95
1447172198,PLANT03,PORT04,V444_0,Day 7,4876.05
1447172251,PLANT03,PORT04,V444_0,Day 7,876.81
1447172254,PLANT03,PORT04,V444_0,Day 7,990.66
1447172298,PLANT03,PORT04,V444_0,Day 7,954.95
1447172299,PLANT03,PORT04,V444_0,Day 7,959.61
1447172339,PLANT03,PORT04,V444_0,Day 7,814.08
1447172345,PLANT02,PORT03,V444_8,Day 2,312.7
1447172372,PLANT07,PORT02,V444_5,Day 1,425.08
1447172379,PLANT03,PORT04,V444_0,Day 7,1420.7
1447172380,PLANT03,PORT04,V444_0,Day 7,1124.17
1447172381,PLANT03,PORT04,V444_0,Day 7,1275.8
1447172382,PLANT03,PORT04,V444_0,Day 7,1330.14
1447172383,PLANT03,PORT04,V444_0,Day 7,1013.43
1447172384,PLANT03,PORT04,V444_0,Day 7,1256.65
1447172385,PLANT03,PORT04,V444_0,Day 7,1334.28
1447172386,PLANT03,PORT04,V444_0,Day 7,858.7
1447172387,PLANT03,PORT04,V444_0,Day 7,837.48
1447172388,PLANT03,PORT04,V444_0,Day 7,832.82
1447172389,PLANT03,PORT04,V444_0,Day 7,850.42
1447172390,PLANT03,PORT04,V444_0,Day 7,835.41
1447172391,PLANT03,PORT04,V444_0,Day 7,1769.5
1447172392,PLANT03,PORT04,V444_0,Day 7,1320.82
1447172393,PLANT03,PORT04,V444_0,Day 7,1251.48
1447172394,PLANT03,PORT04,V444_0,Day 7,832.82
1447172395,PLANT03,PORT04,V444_0,Day 7,776.41
1447172396,PLANT03,PORT04,V444_0,Day 7,812.64
1447172397,PLANT03,PORT04,V444_0,Day 7,861.8
1447172398,PLANT03,PORT04,V444_0,Day 7,868.53
1447172399,PLANT03,PORT04,V444_0,Day 7,747.95
1447172401,PLANT03,PORT04,V444_0,Day 7,2163.83
1447172402,PLANT03,PORT04,V444_0,Day 7,1137.11
1447172403,PLANT03,PORT04,V444_0,Day 7,1133.49
1447172408,PLANT03,PORT04,V444_0,Day 7,785.21
1447172409,PLANT03,PORT04,V444_0,Day 7,16286.63
1447172410,PLANT03,PORT04,V444_0,Day 7,16303.69
1447172412,PLANT03,PORT04,V444_0,Day 7,737.6
1447172414,PLANT03,PORT04,V444_0,Day 7,763.48
1447172416,PLANT03,PORT04,V444_0,Day 7,786.76
1447172418,PLANT03,PORT04,V444_0,Day 7,849.38
1447172419,PLANT03,PORT04,V444_0,Day 7,754.68
1447172420,PLANT03,PORT04,V444_0,Day 7,945.12
1447172422,PLANT03,PORT04,V444_0,Day 7,779.52
1447172424,PLANT03,PORT04,V444_0,Day 7,812.12
1447172425,PLANT03,PORT04,V444_0,Day 7,817.81
1447172427,PLANT03,PORT04,V444_0,Day 7,858.18
1447172428,PLANT03,PORT04,V444_0,Day 7,792.46
1447172429,PLANT03,PORT04,V444_0,Day 7,777.97
1447172430,PLANT03,PORT04,V444_0,Day 7,752.61
1447172432,PLANT03,PORT04,V444_0,Day 7,800.74
1447172433,PLANT03,PORT04,V444_0,Day 7,1027.4
1447172434,PLANT03,PORT04,V444_0,Day 7,895.96
1447172435,PLANT03,PORT04,V444_0,Day 7,798.67
1447172436,PLANT03,PORT04,V444_0,Day 7,864.39
1447172438,PLANT03,PORT04,V444_0,Day 7,762.44
1447172439,PLANT03,PORT04,V444_0,Day 7,833.86
1447172440,PLANT03,PORT04,V444_0,Day 7,781.07
1447172441,PLANT03,PORT04,V444_0,Day 7,749.5
1447172442,PLANT03,PORT04,V444_0,Day 7,766.58
1447172850,PLANT03,PORT04,V444_0,Day 7,1252.0
1447172851,PLANT03,PORT04,V444_0,Day 7,1281.49
1447172852,PLANT03,PORT04,V444_0,Day 7,1276.32
1447172945,PLANT03,PORT04,V444_0,Day 7,1287.7
1447172946,PLANT03,PORT04,V444_0,Day 7,1244.75
1447172947,PLANT03,PORT04,V444_0,Day 7,856.11
1447173357,PLANT03,PORT04,V444_0,Day 7,753.13
1447173480,PLANT03,PORT04,V444_0,Day 7,853.41
1447173485,PLANT03,PORT04,V444_0,Day 7,812.12
1447173517,PLANT03,PORT04,V444_0,Day 7,841.62
1447173599,PLANT03,PORT04,V444_0,Day 7,1251.85
1447173639,PLANT03,PORT04,V444_0,Day 7,731.39
1447173716,PLANT03,PORT04,V444_0,Day 7,959.09
1447173717,PLANT03,PORT04,V444_0,Day 8,1028.04
1447173718,PLANT03,PORT04,V444_0,Day 8,1379.42
1447173719,PLANT03,PORT04,V444_0,Day 8,16388.2
1447173720,PLANT03,PORT04,V444_0,Day 8,1001.53
1447173721,PLANT03,PORT04,V444_0,Day 8,1033.33
1447173722,PLANT03,PORT04,V444_0,Day 8,915.23
1447173723,PLANT03,PORT04,V444_0,Day 8,921.44
1447173724,PLANT03,PORT04,V444_0,Day 8,1039.43
1447173725,PLANT03,PORT04,V444_0,Day 8,953.0
1447173726,PLANT03,PORT04,V444_0,Day 8,875.38
1447173727,PLANT03,PORT04,V444_0,Day 8,1106.86
1447173728,PLANT03,PORT04,V444_0,Day 8,880.55
1447173729,PLANT03,PORT04,V444_0,Day 8,915.23
1447173732,PLANT04,PORT05,V444_5,Day 1,304.39
1447173733,PLANT04,PORT05,V444_5,Day 1,336.95
1447173734,PLANT04,PORT05,V444_5,Day 1,542.63
1447173740,PLANT03,PORT04,V444_0,Day 8,866.58
1447173741,PLANT03,PORT04,V444_0,Day 8,1112.64
1447173798,PLANT03,PORT04,V444_0,Day 8,895.97
1447173850,PLANT03,PORT04,V444_0,Day 8,912.64
1447173851,PLANT03,PORT04,V444_0,Day 8,875.9
1447173852,PLANT03,PORT04,V444_0,Day 8,909.53
1447173853,PLANT03,PORT04,V444_0,Day 8,857.78
1447173854,PLANT03,PORT04,V444_0,Day 8,844.85
1447173855,PLANT03,PORT04,V444_0,Day 8,920.92
1447173856,PLANT03,PORT04,V444_0,Day 8,894.53
1447173857,PLANT03,PORT04,V444_0,Day 8,867.62
1447173858,PLANT03,PORT04,V444_0,Day 8,921.95
1447173860,PLANT03,PORT04,V444_0,Day 8,873.31
1447173861,PLANT03,PORT04,V444_0,Day 8,909.53
1447173862,PLANT03,PORT04,V444_0,Day 8,872.79
1447173870,PLANT03,PORT04,V444_0,Day 8,853.64
1447173871,PLANT03,PORT04,V444_0,Day 8,858.3
1447173872,PLANT03,PORT04,V444_0,Day 8,883.66
1447173873,PLANT03,PORT04,V444_0,Day 8,847.95
1447173874,PLANT03,PORT04,V444_0,Day 8,864.51
1447173875,PLANT03,PORT04,V444_0,Day 8,851.06
1447173931,PLANT03,PORT04,V444_0,Day 8,1158.84
1447174007,PLANT03,PORT04,V444_0,Day 8,898.15
1447174009,PLANT03,PORT04,V444_0,Day 8,927.65
1447174089,PLANT04,PORT05,V444_1,Day 1,674.21
1447174091,PLANT03,PORT04,V444_0,Day 8,1213.52
1447174092,PLANT03,PORT04,V444_0,Day 8,919.37
1447174093,PLANT03,PORT04,V444_0,Day 8,1395.98
1447174175,PLANT12,PORT04,V444_0,Day 2,414.82
1447174176,PLANT12,PORT04,V444_0,Day 2,314.1
1447174177,PLANT12,PORT04,V444_0,Day 2,305.6
1447174185,PLANT03,PORT04,V444_0,Day 8,5211.59
1447174213,PLANT03,PORT04,V444_0,Day 8,876.41
1447174247,PLANT03,PORT04,V444_0,Day 8,26192.0
1447174248,PLANT03,PORT04,V444_0,Day 8,49769.98
1447174249,PLANT03,PORT04,V444_0,Day 8,11733.56
1447174250,PLANT03,PORT04,V444_0,Day 8,22564.84
1447174267,PLANT03,PORT04,V444_0,Day 8,9929.56
1447174268,PLANT03,PORT04,V444_0,Day 8,6303.95
1447174269,PLANT03,PORT04,V444_0,Day 8,2665.93
1447174273,PLANT03,PORT04,V444_0,Day 8,9917.14
1447174274,PLANT03,PORT04,V444_0,Day 8,4972.43
1447174450,PLANT12,PORT04,V444_0,Day 2,350.07
1447174460,PLANT03,PORT04,V444_0,Day 8,1081.34
1447174462,PLANT03,PORT04,V444_0,Day 8,876.93
1447174465,PLANT03,PORT04,V444_0,Day 8,8592.45
1447174468,PLANT03,PORT04,V444_0,Day 8,894.53
1447174471,PLANT03,PORT04,V444_0,Day 8,1022.87
1447174473,PLANT03,PORT04,V444_0,Day 8,1182.26
1447174474,PLANT03,PORT04,V444_0,Day 8,17143.51
1447174475,PLANT03,PORT04,V444_0,Day 8,1150.17
1447174485,PLANT04,PORT05,V444_5,Day 1,222.11
1447174486,PLANT04,PORT05,V444_5,Day 1,187.83
1447174489,PLANT03,PORT04,V444_1,Day 8,878.47
1447174490,PLANT02,PORT03,V444_8,Day 2,354.72
1447174491,PLANT02,PORT03,V444_8,Day 2,314.13
1447174497,PLANT03,PORT04,V444_0,Day 8,993.37
1447174498,PLANT03,PORT04,V444_0,Day 8,902.81
1447174499,PLANT03,PORT04,V444_0,Day 8,1143.92
1447174500,PLANT03,PORT04,V444_0,Day 8,855.71
1447174501,PLANT03,PORT04,V444_0,Day 8,853.64
1447174502,PLANT03,PORT04,V444_0,Day 8,935.41
1447174503,PLANT03,PORT04,V444_0,Day 8,961.28
1447174504,PLANT03,PORT04,V444_0,Day 8,976.29
1447174505,PLANT03,PORT04,V444_0,Day 8,1036.84
1447174506,PLANT03,PORT04,V444_0,Day 8,1374.46
1447174507,PLANT03,PORT04,V444_0,Day 8,856.23
1447174512,PLANT02,PORT03,V444_8,Day 2,296.94
1447174666,PLANT03,PORT04,V444_0,Day 8,8599.07
1447174668,PLANT03,PORT04,V444_0,Day 8,9896.44
1447174669,PLANT03,PORT04,V444_0,Day 8,1388.22
1447174670,PLANT03,PORT04,V444_0,Day 8,1345.67
1447174686,PLANT03,PORT04,V444_0,Day 8,872.27
1447174687,PLANT03,PORT04,V444_0,Day 8,862.44
1447174688,PLANT03,PORT04,V444_0,Day 8,870.72
1447174689,PLANT03,PORT04,V444_0,Day 8,1349.93
1447174690,PLANT03,PORT04,V444_0,Day 8,1227.28
1447174691,PLANT03,PORT04,V444_0,Day 8,1245.91
1447174692,PLANT03,PORT04,V444_0,Day 8,1917.62
1447174693,PLANT03,PORT04,V444_0,Day 8,1857.08
1447174700,PLANT03,PORT04,V444_0,Day 8,1233.49
1447174701,PLANT03,PORT04,V444_0,Day 8,936.96
1447174702,PLANT03,PORT04,V444_0,Day 8,976.81
1447174703,PLANT03,PORT04,V444_0,Day 8,890.39
1447174704,PLANT03,PORT04,V444_0,Day 8,828.8
1447175152,PLANT13,PORT04,V444_0,Day 1,146.64
1447175181,PLANT03,PORT04,V444_0,Day 8,1780.49
1447175182,PLANT03,PORT04,V444_0,Day 8,874.86
1447175219,PLANT03,PORT04,V444_0,Day 8,929.2
1447175354,PLANT03,PORT04,V444_0,Day 8,6025.87
1447175364,PLANT03,PORT04,V444_0,Day 8,939.95
1447175365,PLANT02,PORT03,V444_8,Day 2,314.61
1447175512,PLANT12,PORT04,V444_0,Day 2,336.16
1447175572,PLANT07,PORT02,V444_5,Day 1,1548.19
1447175573,PLANT07,PORT02,V444_5,Day 1,694.35
1447175577,PLANT07,PORT02,V444_5,Day 1,718.86
1447175612,PLANT03,PORT04,V444_0,Day 8,26735.98
1447175617,PLANT03,PORT04,V444_0,Day 8,1679.57
1447175619,PLANT03,PORT04,V444_0,Day 8,6041.06
1447175670,PLANT03,PORT04,V444_0,Day 8,1156.9
1447175679,PLANT03,PORT04,V444_0,Day 8,2131.47
1447175687,PLANT03,PORT04,V444_0,Day 8,7058.36
1447175688,PLANT03,PORT04,V444_0,Day 8,8605.16
1447175689,PLANT03,PORT04,V444_0,Day 8,8637.25
1447175698,PLANT03,PORT04,V444_0,Day 8,2914.85
1447175699,PLANT03,PORT04,V444_0,Day 8,25434.38
1447175703,PLANT03,PORT04,V444_0,Day 8,1183.81
1447175704,PLANT03,PORT04,V444_0,Day 8,1722.01
1447175715,PLANT03,PORT04,V444_0,Day 8,958.7
1447175733,PLANT03,PORT04,V444_0,Day 8,915.23
1447175747,PLANT03,PORT04,V444_0,Day 8,978.36
1447175749,PLANT03,PORT04,V444_0,Day 8,1017.69
1447175754,PLANT03,PORT04,V444_0,Day 8,35267.64
1447175772,PLANT03,PORT04,V444_0,Day 8,11732.01
1447175787,PLANT03,PORT04,V444_0,Day 8,973.7
1447175798,PLANT03,PORT04,V444_0,Day 8,8118.83
1447175812,PLANT03,PORT04,V444_0,Day 8,951.97
1447175816,PLANT03,PORT04,V444_0,Day 8,3480.92
1447175817,PLANT03,PORT04,V444_0,Day 8,1378.91
1447175819,PLANT03,PORT04,V444_0,Day 8,1087.55
1447175821,PLANT03,PORT04,V444_0,Day 8,1866.91
1447175851,PLANT03,PORT04,V444_0,Day 8,2422.19
1447175872,PLANT03,PORT04,V444_0,Day 8,877.45
1447175884,PLANT02,PORT03,V444_8,Day 2,360.93
1447175890,PLANT02,PORT03,V444_8,Day 2,289.78
1447175894,PLANT02,PORT03,V444_8,Day 2,720.01
1447175903,PLANT04,PORT05,V444_5,Day 1,362.98
1447175905,PLANT02,PORT03,V444_8,Day 2,289.78
1447175911,PLANT02,PORT03,V444_8,Day 2,330.84
1447176711,PLANT03,PORT04,V444_0,Day 8,894.53
1447177495,PLANT03,PORT04,V444_0,Day 8,5010.2
1447177502,PLANT03,PORT04,V444_0,Day 8,4967.77
1447177638,PLANT03,PORT04,V444_0,Day 8,827.25
1447177639,PLANT03,PORT04,V444_0,Day 8,908.5
1447177712,PLANT03,PORT04,V444_0,Day 8,1044.08
1447177713,PLANT03,PORT04,V444_0,Day 8,1014.07
1447177717,PLANT03,PORT04,V444_0,Day 8,971.63
1447177812,PLANT03,PORT04,V444_0,Day 8,909.02
1447177919,PLANT02,PORT03,V444_8,Day 2,327.5
1447177920,PLANT02,PORT03,V444_8,Day 2,304.1
1447177980,PLANT03,PORT04,V444_0,Day 8,900.11
1447177981,PLANT03,PORT04,V444_0,Day 8,1005.27
1447177983,PLANT02,PORT03,V444_8,Day 2,306.01
1447178040,PLANT03,PORT04,V444_1,Day 8,875.92
1447178043,PLANT03,PORT04,V444_1,Day 8,918.88
1447178044,PLANT03,PORT04,V444_4,Day 8,932.48
1447178061,PLANT03,PORT04,V444_8,Day 8,1370.68
1447178197,PLANT03,PORT04,V444_8,Day 8,1459.17
1447178240,PLANT03,PORT04,V444_8,Day 8,1493.84
1447178242,PLANT03,PORT04,V444_8,Day 8,7384.55
1447178243,PLANT03,PORT04,V444_8,Day 8,4550.2
1447178253,PLANT03,PORT04,V444_0,Day 8,901.77
1447178254,PLANT03,PORT04,V444_0,Day 8,2527.24
1447178255,PLANT03,PORT04,V444_0,Day 8,1084.97
1447178259,PLANT03,PORT04,V444_0,Day 8,876.41
1447178304,PLANT03,PORT04,V444_0,Day 8,3607.78
1447178348,PLANT03,PORT04,V444_0,Day 8,922.47
1447178351,PLANT03,PORT04,V444_8,Day 8,5820.14
1447178421,PLANT03,PORT04,V444_0,Day 8,978.36
1447178422,PLANT05,PORT06,V444_4,Day 1,393.72
1447178424,PLANT03,PORT04,V444_0,Day 8,849.5
1447178502,PLANT03,PORT04,V444_0,Day 8,45249.73
1447178727,PLANT16,PORT09,V444_5,Day 1,1499.36
1447178728,PLANT16,PORT09,V444_8,Day 1,5116.27
1447178729,PLANT16,PORT09,V444_5,Day 1,3904.87
1447178730,PLANT16,PORT09,V444_0,Day 1,2180.89
1447178776,PLANT13,PORT04,V444_0,Day 1,138.18
1447178779,PLANT03,PORT04,V444_4,Day 8,1204.2
1447178780,PLANT03,PORT04,V444_4,Day 8,1202.13
1447178781,PLANT03,PORT04,V444_4,Day 8,1170.94
1447178782,PLANT03,PORT04,V444_0,Day 8,42599.44
1447178830,PLANT03,PORT04,V444_0,Day 8,1136.41
1447178870,PLANT04,PORT05,V444_5,Day 1,832.92
1447178871,PLANT04,PORT05,V444_5,Day 1,1002.16
1447178872,PLANT04,PORT05,V444_5,Day 1,142.41
1447178881,PLANT03,PORT04,V444_0,Day 8,948.35
1447178882,PLANT03,PORT04,V444_0,Day 8,839.15
1447178883,PLANT03,PORT04,V444_0,Day 8,1001.13
1447178884,PLANT03,PORT04,V444_0,Day 8,1630.41
1447178885,PLANT03,PORT04,V444_0,Day 8,1124.46
1447178886,PLANT03,PORT04,V444_0,Day 8,939.03
1447178887,PLANT03,PORT04,V444_0,Day 8,1107.22
1447178892,PLANT03,PORT04,V444_0,Day 8,897.11
1447178893,PLANT03,PORT04,V444_0,Day 8,1058.99
1447178894,PLANT03,PORT04,V444_0,Day 8,1451.76
1447178895,PLANT03,PORT04,V444_0,Day 8,1005.27
1447178896,PLANT03,PORT04,V444_0,Day 8,970.6
1447178897,PLANT03,PORT04,V444_0,Day 8,950.93
1447178898,PLANT03,PORT04,V444_0,Day 8,1362.86
1447178899,PLANT03,PORT04,V444_0,Day 8,1358.21
1447178900,PLANT03,PORT04,V444_0,Day 8,1954.7
1447178950,PLANT03,PORT04,V444_0,Day 8,987.68
1447178955,PLANT03,PORT04,V444_0,Day 8,2125.14
1447179090,PLANT03,PORT04,V444_4,Day 8,839.57
1447179094,PLANT03,PORT04,V444_0,Day 8,835.53
1447179112,PLANT04,PORT05,V444_5,Day 1,153.98
1447179113,PLANT04,PORT05,V444_5,Day 1,154.41
1447179114,PLANT03,PORT04,V444_0,Day 8,1188.3
1447179121,PLANT03,PORT04,V444_0,Day 8,860.37
1447179539,PLANT03,PORT04,V444_0,Day 8,924.54
1447179540,PLANT03,PORT04,V444_0,Day 8,872.79
1447179597,PLANT03,PORT04,V444_0,Day 8,1007.56
1447179646,PLANT03,PORT04,V444_0,Day 8,895.04
1447179660,PLANT03,PORT04,V444_8,Day 8,863.53
1447179664,PLANT02,PORT03,V444_8,Day 2,372.86
1447179666,PLANT02,PORT03,V444_8,Day 2,373.34
1447179668,PLANT03,PORT04,V444_0,Day 8,936.44
1447179682,PLANT03,PORT04,V444_0,Day 8,1003.72
1447179685,PLANT03,PORT04,V444_8,Day 8,838.69
1447179703,PLANT03,PORT04,V444_0,Day 8,1873.01
1447179704,PLANT03,PORT04,V444_0,Day 8,875.9
1447179712,PLANT03,PORT04,V444_1,Day 8,1085.42
1447179936,PLANT03,PORT04,V444_4,Day 8,840.09
1447179937,PLANT03,PORT04,V444_4,Day 8,861.3
1447179938,PLANT03,PORT04,V444_4,Day 8,850.44
1447179939,PLANT03,PORT04,V444_0,Day 8,857.67
1447179940,PLANT03,PORT04,V444_1,Day 8,867.64
1447179941,PLANT03,PORT04,V444_1,Day 8,847.42
1447179942,PLANT03,PORT04,V444_1,Day 8,863.5
1447179943,PLANT03,PORT04,V444_4,Day 8,828.18
1447179944,PLANT03,PORT04,V444_0,Day 8,1020.17
1447179945,PLANT03,PORT04,V444_1,Day 8,869.15
1447179946,PLANT03,PORT04,V444_0,Day 8,1283.15
1447179947,PLANT03,PORT04,V444_0,Day 8,1003.61
1447179948,PLANT03,PORT04,V444_0,Day 9,1025.98
1447179949,PLANT03,PORT04,V444_4,Day 9,961.82
1447179950,PLANT03,PORT04,V444_4,Day 9,943.71
1447179951,PLANT03,PORT04,V444_0,Day 9,1035.81
1447179952,PLANT03,PORT04,V444_0,Day 9,1230.91
1447179953,PLANT03,PORT04,V444_0,Day 9,1083.94
1447179954,PLANT03,PORT04,V444_0,Day 9,1054.44
1447179955,PLANT03,PORT04,V444_0,Day 9,1005.8
1447179956,PLANT03,PORT04,V444_0,Day 9,1286.07
1447179957,PLANT03,PORT04,V444_0,Day 9,1466.43
1447179958,PLANT03,PORT04,V444_0,Day 9,1022.36
1447180085,PLANT03,PORT04,V444_0,Day 9,1065.94
1447180089,PLANT03,PORT04,V444_0,Day 9,1006.43
1447180375,PLANT12,PORT04,V444_0,Day 2,397.6
1447180377,PLANT12,PORT04,V444_0,Day 2,384.45
1447180378,PLANT12,PORT04,V444_0,Day 2,299.41
1447180382,PLANT12,PORT04,V444_0,Day 2,396.82
1447180383,PLANT12,PORT04,V444_0,Day 2,355.08
1447180387,PLANT12,PORT04,V444_0,Day 2,334.2
1447180395,PLANT12,PORT04,V444_0,Day 2,333.43
1447180471,PLANT03,PORT04,V444_1,Day 9,1005.42
1447180514,PLANT12,PORT04,V444_0,Day 2,341.16
1447180538,PLANT12,PORT04,V444_0,Day 2,295.55
