Order ID,Assigned Plant,Origin Port,Assigned Carrier,Manufacturing Day,Total Cost ($)
1447299630,PLANT03,PORT04,V444_8,Day 5,8016.56
1447300025,PLANT03,PORT04,V444_0,Day 5,586.25
1447300030,PLANT03,PORT04,V444_0,Day 3,388.32
1447300031,PLANT03,PORT04,V444_0,Day 3,443.69
1447300032,PLANT03,PORT04,V444_0,Day 5,548.99
1447300033,PLANT03,PORT04,V444_0,Day 5,660.77
1447300058,PLANT03,PORT04,V444_0,Day 1,140.19
1447300059,PLANT03,PORT04,V444_0,Day 5,541.22
1447300060,PLANT03,PORT04,V444_0,Day 2,271.24
1447300082,PLANT03,PORT04,V444_0,Day 7,774.34
1447300085,PLANT12,PORT04,V444_0,Day 1,282.54
1447300086,PLANT12,PORT04,V444_0,Day 2,427.38
1447300102,PLANT03,PORT04,V444_0,Day 2,805.3
1447300118,PLANT03,PORT04,V444_0,Day 2,324.54
1447300122,PLANT03,PORT04,V444_0,Day 7,925.97
1447300127,PLANT03,PORT04,V444_0,Day 2,956.41
1447300139,PLANT09,PORT04,V444_0,Day 2,2554.44
1447300140,PLANT03,PORT04,V444_0,Day 5,1011.11
1447300146,PLANT03,PORT04,V444_0,Day 7,1804.69
1447300147,PLANT03,PORT04,V444_0,Day 1,1205.2
1447300167,PLANT03,PORT04,V444_0,Day 7,5913.12
1447300168,PLANT03,PORT04,V444_0,Day 2,5436.92
1447300169,PLANT03,PORT04,V444_0,Day 1,1055.13
1447300170,PLANT03,PORT04,V444_0,Day 2,696.62
1447300171,PLANT03,PORT04,V444_0,Day 7,827.65
1447300172,PLANT03,PORT04,V444_0,Day 3,574.1
1447300175,PLANT03,PORT04,V444_0,Day 2,476.17
1447300177,PLANT03,PORT04,V444_0,Day 2,328.68
1447300204,PLANT03,PORT04,V444_0,Day 7,1258.72
1447300205,PLANT03,PORT04,V444_0,Day 2,734.4
1447300214,PLANT03,PORT04,V444_0,Day 2,1275.71
1447300215,PLANT03,PORT04,V444_0,Day 8,1886.06
1447300219,PLANT03,PORT04,V444_0,Day 3,456.63
1447300220,PLANT03,PORT04,V444_0,Day 5,579.0
1447300221,PLANT03,PORT04,V444_0,Day 4,1768.61
1447300222,PLANT03,PORT04,V444_0,Day 4,1100.0
1447300223,PLANT03,PORT04,V444_0,Day 5,1664.72
1447300224,PLANT03,PORT04,V444_0,Day 2,849.29
1447300225,PLANT03,PORT04,V444_0,Day 4,10819.02
1447300249,PLANT03,PORT04,V444_0,Day 2,5448.83
1447300258,PLANT03,PORT04,V444_0,Day 1,407.22
1447300263,PLANT03,PORT04,V444_0,Day 4,978.71
1447300266,PLANT03,PORT04,V444_0,Day 2,387.16
1447300267,PLANT03,PORT04,V444_0,Day 4,643.57
1447300344,PLANT03,PORT04,V444_0,Day 5,572.79
1447300380,PLANT03,PORT04,V444_0,Day 2,358.7
1447300382,PLANT03,PORT04,V444_0,Day 2,406.31
1447300733,PLANT03,PORT04,V444_0,Day 6,1105.94
1447300734,PLANT03,PORT04,V444_0,Day 2,497.9
1447300850,PLANT03,PORT04,V444_0,Day 3,335.01
1447300851,PLANT03,PORT04,V444_0,Day 7,753.13
1447300852,PLANT03,PORT04,V444_0,Day 4,455.2
1447300853,PLANT03,PORT04,V444_0,Day 7,755.71
1447300854,PLANT03,PORT04,V444_0,Day 6,661.92
1447300855,PLANT03,PORT04,V444_0,Day 2,254.16
1447300856,PLANT03,PORT04,V444_0,Day 7,767.62
1447300857,PLANT03,PORT04,V444_0,Day 4,440.71
1447300957,PLANT02,PORT03,V444_8,Day 2,444.49
1447300962,PLANT03,PORT04,V444_4,Day 3,356.65
1447301059,PLANT02,PORT03,V444_8,Day 4,564.75
1447301062,PLANT03,PORT04,V444_1,Day 3,364.45
1447301141,PLANT04,PORT05,V444_4,Day 1,322.1
1447301154,PLANT12,PORT04,V444_0,Day 1,207.55
1447301157,PLANT12,PORT04,V444_0,Day 1,228.43
1447301173,PLANT03,PORT04,V444_0,Day 5,725.45
1447301174,PLANT03,PORT04,V444_0,Day 2,81440.52
1447301177,PLANT03,PORT04,V444_0,Day 2,534.13
1447301266,PLANT03,PORT04,V444_0,Day 2,1115.8
1447301364,PLANT05,PORT06,V444_5,Day 1,2586.59
1447301405,PLANT03,PORT04,V444_0,Day 6,2180.79
1447301451,PLANT03,PORT04,V444_0,Day 2,15707.67
1447301453,PLANT03,PORT04,V444_0,Day 5,5186.82
1447301466,PLANT03,PORT04,V444_8,Day 3,393.54
1447301481,PLANT03,PORT04,V444_0,Day 2,439.43
1447301545,PLANT09,PORT04,V444_0,Day 7,2573.52
1447301546,PLANT09,PORT04,V444_0,Day 4,1827.03
1447301547,PLANT09,PORT04,V444_0,Day 5,3317.21
1447301548,PLANT09,PORT04,V444_0,Day 2,1622.84
1447301549,PLANT09,PORT04,V444_0,Day 2,3031.16
1447301629,PLANT02,PORT03,V444_8,Day 2,280.23
1447301634,PLANT13,PORT04,V444_0,Day 1,384.65
1447301635,PLANT09,PORT04,V444_0,Day 2,7921.79
1447301636,PLANT03,PORT04,V444_0,Day 4,728.44
1447302090,PLANT03,PORT04,V444_0,Day 1,184.69
1447302117,PLANT03,PORT04,V444_0,Day 7,1091.31
1447302170,PLANT02,PORT03,V444_8,Day 2,299.81
1447302325,PLANT02,PORT03,V444_8,Day 5,555.88
1447302327,PLANT02,PORT03,V444_8,Day 1,171.63
1447302548,PLANT12,PORT04,V444_0,Day 1,773.24
1447302673,PLANT03,PORT04,V444_0,Day 2,301.25
1447302676,PLANT03,PORT04,V444_0,Day 8,858.3
1447302679,PLANT03,PORT04,V444_0,Day 2,292.97
1447302690,PLANT03,PORT04,V444_0,Day 1,26868.27
1447302691,PLANT03,PORT04,V444_0,Day 2,22254.64
1447302693,PLANT03,PORT04,V444_0,Day 7,42382.08
1447302696,PLANT03,PORT04,V444_0,Day 4,529.2
1447302708,PLANT03,PORT04,V444_0,Day 3,10688.12
1447302709,PLANT03,PORT04,V444_0,Day 7,1016.33
1447302711,PLANT03,PORT04,V444_8,Day 7,8810.14
1447302712,PLANT03,PORT04,V444_0,Day 3,9378.84
1447302713,PLANT03,PORT04,V444_0,Day 3,18438.2
1447302719,PLANT03,PORT04,V444_0,Day 7,908.38
1447302723,PLANT03,PORT04,V444_0,Day 2,756.65
1447302724,PLANT03,PORT04,V444_0,Day 2,2360.9
1447302725,PLANT03,PORT04,V444_0,Day 1,526.92
1447302726,PLANT03,PORT04,V444_0,Day 2,319.37
1447302729,PLANT03,PORT04,V444_0,Day 4,1483.99
1447302732,PLANT03,PORT04,V444_0,Day 2,372.67
1447302735,PLANT03,PORT04,V444_0,Day 4,6661.06
1447302739,PLANT03,PORT04,V444_0,Day 6,689.35
1447302754,PLANT03,PORT04,V444_0,Day 6,648.99
1447302766,PLANT03,PORT04,V444_0,Day 3,868.04
1447302768,PLANT03,PORT04,V444_0,Day 3,15877.61
1447302769,PLANT03,PORT04,V444_0,Day 3,394.01
1447302770,PLANT03,PORT04,V444_0,Day 4,539.03
1447302781,PLANT03,PORT04,V444_0,Day 2,273.83
1447302782,PLANT03,PORT04,V444_0,Day 8,970.08
1447302783,PLANT03,PORT04,V444_0,Day 1,283.02
1447302784,PLANT05,PORT06,V444_4,Day 1,190.63
1447302785,PLANT03,PORT04,V444_8,Day 2,286.82
1447302786,PLANT03,PORT04,V444_0,Day 2,306.43
1447302789,PLANT03,PORT04,V444_0,Day 2,536.72
1447302795,PLANT03,PORT04,V444_0,Day 2,253.13
1447302796,PLANT03,PORT04,V444_0,Day 3,369.69
1447302825,PLANT03,PORT04,V444_0,Day 5,638.0
1447302829,PLANT03,PORT04,V444_0,Day 5,538.64
1447302839,PLANT03,PORT04,V444_0,Day 5,788.59
1447302847,PLANT03,PORT04,V444_0,Day 5,570.2
1447302848,PLANT03,PORT04,V444_0,Day 2,238.12
1447302856,PLANT03,PORT04,V444_4,Day 5,542.83
1447302862,PLANT03,PORT04,V444_0,Day 1,191.94
1447302863,PLANT03,PORT04,V444_0,Day 2,241.74
1447302864,PLANT03,PORT04,V444_0,Day 2,247.43
1447302865,PLANT03,PORT04,V444_0,Day 6,696.6
1447303090,PLANT03,PORT04,V444_0,Day 2,343.17
1447303420,PLANT03,PORT04,V444_0,Day 1,1188.64
1447303432,PLANT03,PORT04,V444_0,Day 1,1166.03
1447303433,PLANT03,PORT04,V444_0,Day 2,1289.78
1447304363,PLANT03,PORT04,V444_0,Day 1,162.96
1447304364,PLANT03,PORT04,V444_0,Day 1,151.57
1447304365,PLANT03,PORT04,V444_0,Day 2,225.7
1447304366,PLANT03,PORT04,V444_0,Day 5,579.0
1447304367,PLANT03,PORT04,V444_0,Day 2,269.17
1447304368,PLANT03,PORT04,V444_0,Day 2,226.73
1447304369,PLANT03,PORT04,V444_0,Day 7,742.78
1447304370,PLANT03,PORT04,V444_0,Day 1,137.08
1447304371,PLANT03,PORT04,V444_0,Day 5,561.92
1447304372,PLANT03,PORT04,V444_0,Day 3,372.27
1447304373,PLANT03,PORT04,V444_0,Day 1,154.16
1447304477,PLANT03,PORT04,V444_0,Day 2,611.64
1447304483,PLANT03,PORT04,V444_4,Day 3,599.07
1447304502,PLANT03,PORT04,V444_0,Day 1,154.68
1447304503,PLANT03,PORT04,V444_0,Day 3,390.9
1447304511,PLANT02,PORT03,V444_8,Day 2,320.34
1447304512,PLANT02,PORT03,V444_8,Day 5,577.84
1447304514,PLANT02,PORT03,V444_8,Day 1,149.19
1447304542,PLANT03,PORT04,V444_0,Day 6,819.24
1447304571,PLANT03,PORT04,V444_0,Day 4,530.75
1447304572,PLANT03,PORT04,V444_0,Day 3,519.24
1447304573,PLANT03,PORT04,V444_0,Day 5,599.18
1447304578,PLANT03,PORT04,V444_0,Day 7,830.75
1447304580,PLANT03,PORT04,V444_0,Day 2,228.29
1447304581,PLANT03,PORT04,V444_0,Day 1,1570.04
1447304583,PLANT03,PORT04,V444_0,Day 2,251.57
1447304584,PLANT03,PORT04,V444_0,Day 1,171.76
1447304636,PLANT03,PORT04,V444_0,Day 2,28121.86
1447304637,PLANT03,PORT04,V444_0,Day 5,51680.66
1447304638,PLANT03,PORT04,V444_0,Day 2,1248.8
1447304639,PLANT03,PORT04,V444_0,Day 2,11814.08
1447304652,PLANT03,PORT04,V444_0,Day 4,476.93
1447304653,PLANT03,PORT04,V444_0,Day 2,256.23
1447304685,PLANT03,PORT04,V444_0,Day 3,884.08
1447304686,PLANT03,PORT04,V444_0,Day 5,1051.48
1447304727,PLANT03,PORT04,V444_0,Day 7,960.64
1447304745,PLANT03,PORT04,V444_0,Day 2,434.77
1447304746,PLANT03,PORT04,V444_0,Day 2,358.7
1447304747,PLANT05,PORT06,V444_4,Day 1,166.41
1447304748,PLANT05,PORT06,V444_4,Day 1,134.2
1447304761,PLANT03,PORT04,V444_0,Day 2,308.5
1447304762,PLANT03,PORT04,V444_0,Day 3,418.33
1447304763,PLANT03,PORT04,V444_0,Day 2,270.72
1447304793,PLANT03,PORT04,V444_8,Day 1,163.01
1447304794,PLANT03,PORT04,V444_8,Day 1,148.0
1447304795,PLANT03,PORT04,V444_8,Day 3,358.87
1447304796,PLANT03,PORT04,V444_8,Day 5,566.63
1447304797,PLANT03,PORT04,V444_8,Day 5,595.62
1447304798,PLANT03,PORT04,V444_8,Day 8,916.83
1447304799,PLANT03,PORT04,V444_8,Day 7,748.52
1447304800,PLANT03,PORT04,V444_8,Day 4,466.63
1447304962,PLANT03,PORT04,V444_0,Day 4,477.45
1447305007,PLANT03,PORT04,V444_0,Day 5,763.97
1447305008,PLANT03,PORT04,V444_0,Day 6,879.54
1447305009,PLANT03,PORT04,V444_0,Day 2,813.71
1447305010,PLANT03,PORT04,V444_8,Day 1,164.05
1447305015,PLANT03,PORT04,V444_8,Day 2,265.08
1447305016,PLANT03,PORT04,V444_8,Day 3,395.1
1447305017,PLANT03,PORT04,V444_8,Day 4,454.73
1447305021,PLANT02,PORT03,V444_8,Day 2,340.39
1447305022,PLANT03,PORT04,V444_1,Day 7,777.0
1447305023,PLANT03,PORT04,V444_0,Day 7,735.53
1447305031,PLANT03,PORT04,V444_0,Day 2,241.22
1447305032,PLANT03,PORT04,V444_0,Day 2,1031.96
1447305035,PLANT04,PORT05,V444_5,Day 1,174.98
1447305066,PLANT03,PORT04,V444_0,Day 5,13507.3
1447305068,PLANT03,PORT04,V444_0,Day 2,13179.39
1447305069,PLANT03,PORT04,V444_0,Day 7,5619.87
1447305111,PLANT03,PORT04,V444_0,Day 3,372.27
1447305205,PLANT03,PORT04,V444_8,Day 3,5324.8
1447305206,PLANT03,PORT04,V444_8,Day 2,2867.07
1447305207,PLANT03,PORT04,V444_8,Day 7,3363.97
1447305208,PLANT03,PORT04,V444_8,Day 8,6054.57
1447305209,PLANT03,PORT04,V444_8,Day 2,1128.27
1447305210,PLANT03,PORT04,V444_0,Day 2,395.96
1447305215,PLANT03,PORT04,V444_0,Day 1,340.98
1447305216,PLANT03,PORT04,V444_0,Day 2,791.33
1447305225,PLANT03,PORT04,V444_8,Day 3,367.67
1447305228,PLANT03,PORT04,V444_0,Day 4,429.32
1447305229,PLANT03,PORT04,V444_0,Day 3,3990.97
1447305230,PLANT03,PORT04,V444_0,Day 2,9036.6
1447305231,PLANT03,PORT04,V444_0,Day 2,5412.02
1447305232,PLANT03,PORT04,V444_0,Day 2,1286.06
1447305233,PLANT03,PORT04,V444_0,Day 1,264.39
1447305234,PLANT03,PORT04,V444_0,Day 2,361.8
1447305235,PLANT03,PORT04,V444_0,Day 3,399.7
1447305236,PLANT03,PORT04,V444_0,Day 2,759.56
1447305237,PLANT03,PORT04,V444_0,Day 2,383.02
1447305238,PLANT03,PORT04,V444_8,Day 5,529.89
1447305600,PLANT12,PORT04,V444_0,Day 1,234.2
1447305601,PLANT12,PORT04,V444_0,Day 2,646.98
1447305603,PLANT12,PORT04,V444_0,Day 1,337.65
1447305604,PLANT12,PORT04,V444_0,Day 1,273.63
1447305654,PLANT08,PORT04,V444_8,Day 5,789.04
1447305752,PLANT13,PORT04,V444_0,Day 1,315.2
1447305782,PLANT03,PORT04,V444_4,Day 6,1927.26
1447305800,PLANT03,PORT04,V444_0,Day 1,28589.43
1447305820,PLANT03,PORT04,V444_0,Day 2,280.55
1447305824,PLANT03,PORT04,V444_0,Day 2,576.05
1447305835,PLANT03,PORT04,V444_0,Day 5,544.85
1447305836,PLANT03,PORT04,V444_0,Day 3,405.39
1447305837,PLANT03,PORT04,V444_0,Day 3,743.32
1447305838,PLANT03,PORT04,V444_0,Day 2,245.88
1447305839,PLANT03,PORT04,V444_0,Day 6,673.31
1447305840,PLANT03,PORT04,V444_0,Day 3,369.69
1447305841,PLANT03,PORT04,V444_0,Day 2,1265.36
1447305844,PLANT03,PORT04,V444_0,Day 1,177.45
1447305845,PLANT03,PORT04,V444_0,Day 2,782.01
1447306128,PLANT03,PORT04,V444_8,Day 2,7095.05
1447306129,PLANT03,PORT04,V444_0,Day 6,1080.06
1447306130,PLANT03,PORT04,V444_0,Day 7,1158.33
1447306133,PLANT03,PORT04,V444_0,Day 2,479.33
1447306312,PLANT12,PORT04,V444_0,Day 1,288.32
1447306313,PLANT12,PORT04,V444_0,Day 1,308.42
1447306314,PLANT12,PORT04,V444_0,Day 1,271.31
1447306315,PLANT12,PORT04,V444_0,Day 2,346.57
1447306316,PLANT12,PORT04,V444_0,Day 2,399.92
1447306321,PLANT12,PORT04,V444_0,Day 1,250.44
1447306322,PLANT12,PORT04,V444_0,Day 1,255.08
1447306323,PLANT12,PORT04,V444_0,Day 1,217.97
1447306325,PLANT03,PORT04,V444_0,Day 2,428.96
1447306326,PLANT03,PORT04,V444_0,Day 7,952.77
1447306327,PLANT03,PORT04,V444_0,Day 2,409.82
1447306328,PLANT03,PORT04,V444_0,Day 3,544.49
1447306329,PLANT03,PORT04,V444_0,Day 2,420.68
1447306338,PLANT12,PORT04,V444_0,Day 2,362.03
1447306339,PLANT12,PORT04,V444_0,Day 1,227.24
1447306341,PLANT03,PORT04,V444_4,Day 2,769.23
1447306357,PLANT03,PORT04,V444_0,Day 2,10002.83
1447306365,PLANT03,PORT04,V444_0,Day 4,3144.64
1447306369,PLANT03,PORT04,V444_0,Day 2,672.19
1447306370,PLANT03,PORT04,V444_1,Day 4,501.28
1447306371,PLANT03,PORT04,V444_1,Day 7,752.03
1447306372,PLANT03,PORT04,V444_4,Day 6,691.24
1447306373,PLANT03,PORT04,V444_1,Day 6,665.49
1447306374,PLANT03,PORT04,V444_1,Day 3,397.66
1447306380,PLANT03,PORT04,V444_1,Day 3,429.79
1447306415,PLANT03,PORT04,V444_1,Day 5,591.45
1447306416,PLANT03,PORT04,V444_1,Day 1,144.79
1447306417,PLANT03,PORT04,V444_0,Day 1,430.91
1447306436,PLANT03,PORT04,V444_0,Day 2,1439.64
1447306455,PLANT03,PORT04,V444_4,Day 2,296.4
1447306457,PLANT03,PORT04,V444_1,Day 2,337.98
1447306480,PLANT03,PORT04,V444_1,Day 3,412.71
1447306482,PLANT03,PORT04,V444_0,Day 4,623.27
1447306484,PLANT03,PORT04,V444_0,Day 2,284.58
1447306496,PLANT03,PORT04,V444_0,Day 1,223.91
1447306503,PLANT03,PORT04,V444_1,Day 4,528.75
1447306504,PLANT03,PORT04,V444_0,Day 7,1017.97
1447306505,PLANT03,PORT04,V444_0,Day 2,827.44
1447306512,PLANT03,PORT04,V444_0,Day 1,7384.67
1447306519,PLANT03,PORT04,V444_0,Day 2,691.34
1447306520,PLANT03,PORT04,V444_0,Day 4,512.53
1447306521,PLANT03,PORT04,V444_0,Day 5,1188.1
1447306524,PLANT03,PORT04,V444_0,Day 2,318.74
1447306525,PLANT03,PORT04,V444_0,Day 2,347.72
1447306526,PLANT03,PORT04,V444_1,Day 6,682.05
1447306530,PLANT03,PORT04,V444_0,Day 3,1171.29
1447306538,PLANT09,PORT04,V444_4,Day 5,2740.85
1447306539,PLANT03,PORT04,V444_8,Day 7,1284.65
1447306540,PLANT03,PORT04,V444_0,Day 2,2846.89
1447306541,PLANT03,PORT04,V444_8,Day 7,1373.66
1447306542,PLANT03,PORT04,V444_4,Day 5,1057.74
1447306543,PLANT03,PORT04,V444_8,Day 2,843.65
1447306544,PLANT03,PORT04,V444_4,Day 7,2475.42
1447306545,PLANT03,PORT04,V444_8,Day 2,1055.82
1447306546,PLANT03,PORT04,V444_4,Day 2,1069.28
1447306549,PLANT03,PORT04,V444_0,Day 2,2858.27
1447306555,PLANT03,PORT04,V444_0,Day 6,693.9
1447306556,PLANT03,PORT04,V444_1,Day 4,479.55
1447306557,PLANT03,PORT04,V444_0,Day 4,503.21
1447306558,PLANT03,PORT04,V444_0,Day 5,945.8
1447306561,PLANT03,PORT04,V444_0,Day 4,878.4
1447306567,PLANT03,PORT04,V444_8,Day 4,8056.29
1447306579,PLANT03,PORT04,V444_1,Day 4,487.26
1447306580,PLANT03,PORT04,V444_0,Day 3,581.75
1447306581,PLANT03,PORT04,V444_4,Day 6,673.52
1447306583,PLANT03,PORT04,V444_0,Day 2,446.56
1447306585,PLANT03,PORT04,V444_0,Day 6,668.02
1447306586,PLANT03,PORT04,V444_0,Day 3,369.57
1447306587,PLANT03,PORT04,V444_0,Day 2,1529.17
1447306588,PLANT03,PORT04,V444_0,Day 2,1318.55
1447306589,PLANT03,PORT04,V444_0,Day 7,2294.13
1447306592,PLANT03,PORT04,V444_8,Day 3,644.01
1447306597,PLANT03,PORT04,V444_8,Day 3,4054.86
1447306598,PLANT03,PORT04,V444_0,Day 2,5418.86
1447306609,PLANT03,PORT04,V444_0,Day 5,984.72
1447306610,PLANT03,PORT04,V444_0,Day 2,398.43
1447306611,PLANT03,PORT04,V444_0,Day 5,794.69
1447306612,PLANT03,PORT04,V444_0,Day 7,988.48
1447306613,PLANT03,PORT04,V444_0,Day 7,1328.99
1447306616,PLANT03,PORT04,V444_0,Day 4,561.69
1447306617,PLANT03,PORT04,V444_0,Day 4,695.2
1447306618,PLANT03,PORT04,V444_0,Day 4,692.62
1447306621,PLANT03,PORT04,V444_8,Day 4,5634.91
1447306622,PLANT03,PORT04,V444_8,Day 1,791.26
1447306623,PLANT03,PORT04,V444_8,Day 6,2397.67
1447306624,PLANT03,PORT04,V444_8,Day 2,1485.35
1447306627,PLANT03,PORT04,V444_0,Day 7,1365.33
